userid,modelScore
2449,-0.033742034
2450,0.147439776
2451,0.280235585
2452,0.482445669
2453,-0.280705829
2454,0.099012683
2455,0.317673088
2456,0.383766075
2457,0.017163004
2458,-0.022377651
2459,0.15483573
2460,0.253617615
2461,0.024255573
2462,0.389882749
2463,0.322009956
2464,0.232044314
2465,-0.09240667
2466,0.086771173
2467,0.206949065
2468,0.377303184
2469,0.24235703
2470,0.096153784
2471,0.110956146
2472,0.060888569
2473,0.000840771
2474,0.466236247
2475,0.286040326
2476,-0.112175482
2477,-0.091816368
2478,-0.079954999
2479,0.049658498
2480,-0.030955815
2481,0.17619221
2482,0.000164792
2483,0.183101739
2484,-0.201398031
2485,0.504694485
2486,0.096804326
2487,0.002000953
2488,0.218948825
2489,-0.032289871
2490,0.019319477
2491,0.09344392
2492,-0.090541954
2493,-0.056642924
2494,0.101997063
2495,0.063833531
2496,-0.034303166
2497,0.220060179
2498,0.440887632
2499,0.268287994
2500,0.28658869
2501,-0.163304314
2710,0.21831592
2711,-0.118891155
2712,0.21372404
2713,0.203008924
2714,0.62584476
2715,0.314566927
2716,0.124023944
2717,0.252877574
2718,0.250120254
2719,-0.041265635
2720,0.029487817
2721,0.082467123
2722,0.241825784
2723,0.245937312
2724,0.108601861
2725,0.37407112
2726,0.156831129
2727,-0.111954197
2728,-0.029691732
2729,0.207394562
2730,0.244813143
2731,0.056571362
2732,0.172238596
2733,0.250766261
2734,0.219154066
2735,0.054828899
2736,0.276133585
2737,0.251583554
2738,0.05992425
2739,0.145328921
2740,-0.00843285
2741,0.213924784
2742,0.220362609
2743,0.154428203
2744,0.073564137
2745,0.169015062
2746,-0.321933202
2747,0.142337164
2748,0.13401129
2749,0.188434184
2750,0.176072319
2751,0.285554793
2752,0.124976196
2753,-0.062384236
2754,0.561753742
2755,0.121401607
2756,0.043066729
2757,0.237992813
2758,0.212211151
2759,0.02096862
2760,0.328510134
2761,-0.065427195
2762,0.044925654
2763,-0.043430201
2764,0.11639029
2765,0.061013081
2766,0.126856127
2767,-0.175726029
2768,0.083203186
2769,0.287641834
2770,0.173331982
2771,0.288996385
2772,-0.092597652
2773,0.144998923
2774,0.08525959
2775,0.136750857
2776,-0.003724492
2777,0.195225428
2778,-0.015084394
2779,-0.288265061
2780,0.289020241
2781,0.276475632
2782,-0.147455503
2783,0.187488294
2784,0.153469608
2785,0.178863765
2786,0.195123228
2787,0.213528552
2788,-0.083272432
2789,0.194412451
2790,0.247286781
2791,0.008902867
2792,0.090674783
2793,0.037427012
2794,-0.108098096
2795,0.258151104
2796,0.238037733
2797,0.240149833
2798,-0.047741431
2799,0.03086065
2800,0.255983248
2801,0.008981252
2802,-0.034380281
2803,0.034564017
2804,-0.00474286
2805,0.151576623
2806,0.250362652
2807,-0.008385157
2808,0.126136328
2809,0.240855684
2810,-0.195358488
2811,0.095412637
2812,0.41330205
2813,-0.002089532
2814,-0.149280129
2815,0.015664076
2816,0.008875956
2817,0.099852479
2818,0.462414127
2819,0.063470068
2820,0.001253327
2821,0.024884623
2822,0.081121163
2823,0.31861652
2824,0.242461565
2825,0.186770811
2826,0.109329556
2827,0.008705631
2828,0.412897383
2829,0.20543624
2830,0.145296262
2831,0.189385305
2832,-0.093197991
2833,0.124864448
2834,0.234447911
2835,0.006032737
2836,0.097282111
2837,0.300287315
2838,0.180749169
2839,-0.042516833
2840,0.247186205
2841,0.021424578
2842,0.179012216
2843,0.272944085
2844,-0.23845037
2845,0.2731048
2846,0.062264739
2847,0.175002229
2848,0.419094822
2849,0.169177235
2850,0.036845501
2851,-0.056514849
2852,0.163087617
2853,0.36661557
2854,-0.117962543
2855,0.220888928
2856,0.377718693
2857,0.066475576
2858,0.425291757
2859,0.224485828
2860,0.094381678
2861,-0.141676213
2862,0.340329872
2863,0.150301423
2864,0.114013042
2865,0.138721971
2866,0.356632029
2867,-0.060875819
2868,0.130118036
2869,0.235094276
2870,-0.262062248
2871,0.371508
2872,-0.12545694
2873,0.628405718
2874,0.030263449
2875,0.087824107
2876,0.292667779
2877,0.030163009
2878,0.075353532
2879,-0.172732588
2880,0.258641286
2881,0.073131874
2882,0.173264441
2883,0.152177671
2884,0.137264644
2885,0.029376649
2886,0.565165754
2887,0.532375583
2888,-0.03239945
2889,0.373922035
2890,0.23391929
2891,0.106926917
2892,-0.211216559
2893,-0.025940673
2894,0.383108483
2895,0.247256381
2896,0.322276457
2897,0.16249831
2898,0.313552917
2899,0.014859032
2900,-0.039899872
2901,-0.01640667
2902,0.224785022
2903,0.100924096
2904,0.224212786
2905,0.379514366
2906,0.113843536
2907,0.417800709
2908,0.116763735
2909,0.188092321
2910,-0.140596076
2911,0.068874648
2912,0.160424705
2913,0.29420006
2914,0.139681822
2915,-0.147487111
2916,-0.021209674
2917,0.123125987
2918,0.498301774
2919,0.105416441
2920,0.035668395
2921,0.073925372
2922,0.131911702
2923,0.004729234
2924,0.177989148
2925,-0.084706305
2926,0.352401592
2927,0.198917716
2928,0.243094981
2929,0.000304131
2930,-0.202545324
2931,0.095997491
2932,0.121742284
2933,0.205983942
2934,0.355252912
2935,0.015719411
2936,0.232394513
2937,0.145897791
2938,0.130352556
2939,0.129669646
2940,0.218331993
2941,0.494396485
2942,0.301783424
2943,0.327172617
2944,0.180391221
2945,0.101852336
2946,0.228494212
2947,0.53748029
2948,-0.011247567
2949,0.186774301
2950,0.323886866
2951,0.062145406
2952,0.017212491
2953,-0.075837052
2954,0.327054325
2955,-0.026256424
2956,0.164369014
2957,0.180597929
2958,0.004949069
2959,0.008229503
2960,0.457837575
2961,0.080493599
2962,0.201552018
2963,-0.190134051
2964,-0.130942192
2965,0.053910613
2966,0.061697016
2967,0.50270244
2968,0.210494374
2969,0.104847408
2970,0.085157765
2971,-0.05854217
2972,0.126886414
2973,-0.03030869
2974,0.062284736
2975,0.030167826
2976,0.484441546
2977,0.150191193
2978,0.247145438
2979,0.024071764
2980,0.116058273
2981,-0.148790814
2982,-0.12701822
2983,0.323736326
2984,0.089108248
2985,-0.066887511
2986,0.07243285
2987,-0.072658407
2988,0.256717745
2989,0.219634642
2990,-0.33651488
2991,0.071287727
2992,-0.135383225
2993,-0.127248556
2994,0.107150698
2995,0.037399945
2996,0.306360406
2997,0.130560254
2998,0.009802006
2999,-0.019657335
3000,0.058422039
3001,0.204668501
3002,0.076298939
3003,0.131488949
3004,0.091896562
3005,0.168913901
3006,0.013188535
3007,-0.123845843
3008,0.161260925
3009,0.214812347
3010,0.434854924
3011,-0.132115145
3012,0.118470931
3013,-0.045993667
3014,-0.066151396
3015,-0.014418324
3016,0.20877822
3017,0.252549207
3018,-0.097505627
3019,0.171887331
3020,-0.071292779
3021,-0.085494891
3022,0.337827042
3023,0.591435862
3024,0.032627319
3025,0.417687993
3026,0.426888605
3027,0.250169411
3028,0.151235208
3029,0.194655045
3030,0.411112357
3031,0.312711485
3032,0.380896039
3033,0.350705649
3034,0.100252878
3035,0.157505779
3036,0.293900238
3037,0.08352073
3038,0.221055301
3039,-0.085899626
3040,0.17425405
3041,-0.033084044
3042,0.190258601
3043,0.144037393
3044,-0.129754374
3045,0.147231826
3046,0.051639783
3047,-0.046676181
3048,0.040766764
3049,-0.057588424
3050,-0.020152508
3051,0.04920114
3052,0.133554799
3053,0.077143501
3054,0.267130506
3055,0.062489402
3056,0.132635311
3057,0.293363441
3058,0.161401831
3059,0.439639402
3060,0.037686486
3061,0.028485869
3062,0.124503387
3063,-0.042909236
3064,0.246033359
3065,0.176257032
3066,0.521391283
3067,-0.052508909
3068,0.012057419
3069,0.246720815
3070,0.086181524
3071,0.048938189
3072,0.1778359
3073,0.083759761
3074,0.312529534
3075,0.295584303
3076,0.394773308
3077,0.381203177
3078,-0.190924929
3079,0.105371905
3080,0.067570712
3081,0.298421321
3082,0.08475015
3083,0.019835531
3084,0.131452093
3085,0.189844158
3086,0.133979445
3087,0.093835605
3088,0.152391631
3089,0.262765986
3090,0.142441959
3091,0.147004273
3092,0.240367034
3093,0.257229415
3094,0.259270326
3095,0.190007072
3096,0.059961222
3097,-0.211798466
3098,0.108472251
3099,0.011212611
3100,0.094611099
3101,0.163634343
3102,0.076049147
3103,0.040061512
3104,-0.001246912
3105,0.241917339
3106,0.074066848
3107,0.394611738
3108,0.065471456
3109,0.152833286
3110,0.527541077
3111,0.331215406
3112,0.154066039
3113,0.478914585
3114,-0.13456066
3115,-0.026431559
3116,-0.153511609
3117,-0.078804201
3118,-0.027080627
3119,0.08422155
3120,-0.133854023
3121,-0.146594356
3122,0.123160379
3123,0.144370885
3124,0.277133434
3125,0.027823074
3126,0.216907566
3127,0.290986018
3128,0.021390276
3129,0.068408375
3130,0.100868695
3131,0.103889789
3132,0.175780678
3133,0.213288767
3134,0.042915833
3135,0.034009735
3136,0.144163243
3137,0.243416897
3138,0.006531141
3139,0.078369231
3140,0.267609144
3141,0.099953842
3142,0.061700334
3143,0.211764549
3144,0.311087822
3145,0.230516852
3146,0.001757708
3147,0.199640359
3148,-0.111290948
3149,0.187120252
3150,-0.313216192
3151,-0.064478319
3152,-0.042509458
3153,0.183776474
3154,-0.049877133
3155,0.116256147
3156,0.141851358
3157,0.031554057
3158,-0.430187908
3159,0.296430436
3160,0.407191122
3161,-0.055229332
3162,0.071265881
3163,0.06382876
3164,-0.013023519
3165,0.045113562
3166,0.151947646
3167,-0.02812054
3168,0.18058609
3169,0.080048414
3170,0.111578632
3171,-0.019695596
3172,0.195507055
3173,0.205156714
3174,0.152019414
3175,0.026641003
3176,0.455710349
3177,0.026160801
3178,-0.021340863
3179,0.170854706
3180,0.05537786
3181,0.077983751
3182,-0.099213541
3183,0.197330376
3184,0.03175407
3185,-0.014211974
3186,0.230542668
3187,-0.044767775
3188,-0.1264946
3189,0.118699467
3190,0.122000645
3191,0.168542954
3192,-0.007069763
3193,0.256310405
3194,-0.314069213
3195,0.020334362
3196,0.021751537
3197,-0.231593475
3198,-0.145993279
3199,0.260817375
3200,-0.047617676
3201,0.158358918
3202,0.269204908
3203,0.359182521
3204,-0.198560235
3205,0.28853331
3206,0.366064744
3207,0.190330865
3208,0.052744446
3209,0.301309053
3210,-0.067524449
3211,-0.023693009
3212,0.025719042
3213,-0.170868427
3214,0.352510515
3215,-0.013994713
3216,0.059017302
3217,0.361719414
3218,0.315984094
3219,0.160058037
3220,0.01653314
3221,0.16988862
3222,-0.135670798
3223,-0.105277516
3224,0.045840982
3225,0.020733411
3226,0.538764179
3227,0.102008202
3228,0.074646504
3229,-0.226557776
3230,0.039743568
3231,0.21208446
3232,0.033057398
3233,-0.020697153
3234,0.203981039
3235,0.03617698
3236,0.202638036
3237,0.028155004
3238,-0.109721275
3239,-0.070899623
3240,0.096031579
3241,-0.064498013
3242,-0.056168185
3243,0.353800569
3244,0.143425898
3245,0.040601915
3246,0.159102852
3247,0.266466917
3248,-0.207842912
3249,0.194920625
3250,0.299614887
3251,0.146518448
3252,0.163580008
3253,0.113370204
3254,0.159092483
3255,0.215028825
3256,0.014353725
3257,-0.106599577
3258,0.083450973
3259,0.007572973
3260,0.024000326
3261,0.199305166
3262,0.226242566
3263,-0.014933871
3264,0.375786743
3265,0.167332104
3266,0.076012961
3267,0.00880518
3268,0.146627877
3269,-0.1458352
3270,0.150478436
3271,0.251754981
3272,0.363428892
3273,0.349684155
3274,0.117890871
3275,0.067113571
3276,0.194243534
3277,0.373040222
3278,0.111761449
3279,0.000541401
3280,0.229743463
3281,0.251335156
3282,0.411849192
3283,0.011554754
3284,0.087837809
3285,0.208741305
3286,-0.124679351
3287,0.365836315
3288,-0.009788827
3289,0.376147369
3290,-0.120292298
3291,0.041958433
3292,0.310087191
3293,-0.09097053
3294,0.107350571
3295,-0.105946624
3296,0.212703534
3297,0.29829298
3298,-0.073715133
3299,0.067761343
3300,0.101994021
3301,0.112160471
3302,-0.097559281
3303,-0.169925292
3304,0.243336786
3305,0.211409142
3306,0.255223299
3307,0.098814141
3308,0.165066969
3309,-0.12429567
3310,0.240584189
3311,0.194135843
3312,0.145986009
3313,0.220928346
3314,-0.008321651
3315,0.473676694
3316,0.073461343
3317,0.302459585
3318,0.245746688
3319,0.231322617
3320,0.277192488
3321,0.252512309
3322,0.091197617
3323,0.000825766
3324,0.105485188
3325,0.190488148
3326,0.254430495
3327,0.20337903
3328,0.179101451
3329,-0.07195184
3330,0.129386009
3331,0.166445243
3332,0.07065241
3333,0.067147496
3334,0.0038962
3752,0.05213948
3753,0.166011605
3754,0.27563092
3755,0.247919362
3756,-0.13087963
3757,0.375021627
3758,0.165566497
3759,0.202434437
3760,0.246932076
3761,0.000256169
3762,0.035081887
3763,0.101124157
3764,-0.180529719
3765,-0.112533886
3766,-0.040070257
3767,0.180461719
3768,0.022726443
3769,0.046459819
3770,0.39578936
3771,0.086501037
3772,-0.20565853
3773,0.08348143
3774,0.274583728
3775,0.127018948
3776,0.032971984
3777,-0.110053144
3778,0.276051675
3779,-0.018547251
3780,0.286306881
3781,0.409466288
3782,-0.356255043
3783,-0.116031265
3784,-0.179851134
3785,0.16831825
3786,0.095101188
3787,0.040258442
3788,0.205490571
3789,0.112040319
3790,-0.086184429
3791,-0.140155764
3792,0.044336232
3793,-0.440967061
3794,0.247432186
3795,-0.16966098
3796,0.188653247
3797,0.107257793
3798,0.299557613
3799,-0.159021359
3800,0.13153303
3801,0.041572184
3802,0.173245562
3803,0.215716971
3804,0.025176751
3805,0.593705592
3806,0.200617547
3807,0.39280195
3808,-0.112492838
3809,0.144021053
3810,0.219529579
3811,0.173040628
3812,0.165487902
3813,-0.082069219
3814,0.310914113
3815,0.263616896
3816,0.124271914
3817,0.380085747
3818,0.203690492
3819,0.149886955
3820,0.165748089
3821,0.047394449
3822,0.30186219
3823,0.198619532
3824,0.122513933
3825,0.030329121
3826,0.419063025
3827,0.096167995
3828,0.172394429
3829,-0.114082008
3830,0.01823215
3831,0.575213971
3832,0.388810127
3833,-0.083048851
3834,0.274852267
3835,0.021030996
3836,0.1365252
3837,0.167922831
3838,-0.009731085
3839,0.41204535
3840,0.310129007
3841,-0.083884207
3842,-0.172862856
3843,0.324000293
3844,0.314488722
3845,0.124582068
3846,0.326722755
3847,0.206240943
3848,0.324974521
3849,0.374465278
3850,-0.075150991
3851,0.172788529
3852,0.287590669
3853,0.3488366
3854,-0.028077428
3855,0.397726378
3856,-0.023744988
3857,-0.010974973
3858,0.334155434
3859,-0.130220832
3860,0.081715148
3861,0.022560295
3862,0.26204044
3863,0.297990043
3864,0.193558645
3865,0.244373067
3866,0.178800154
3867,0.092853718
3868,0.17975507
3869,0.163573388
3870,0.07581633
3871,-0.040865752
3872,0.151805453
3873,0.365854772
3874,0.307173489
3875,0.171257883
3876,0.341698046
3877,0.440762894
3878,0.087950224
3879,0.035290962
3880,-0.100589429
3881,0.224216743
3882,0.392250783
3883,0.12103739
3884,0.178698217
3885,-0.191493329
3886,0.132714157
3887,0.37147104
3888,-0.083318138
3889,0.338921332
3890,0.42691279
3891,-0.113357443
3892,-0.098608362
3893,0.097826639
3894,0.422161323
3895,0.190446826
3896,0.311556844
3897,0.024889366
3898,-0.14406318
3899,-0.041278726
3900,0.104093358
3901,0.050823746
3902,0.133126615
3903,0.000178618
3904,-0.062010286
3905,0.06589148
3906,0.416567967
3907,0.191971321
3908,0.16002654
3909,0.073299708
3910,-0.256479811
3911,0.058442345
3912,-0.069653632
3913,0.092770131
3914,-0.143274399
3915,0.435924699
3916,0.219848955
3917,0.223978196
3918,-0.06060901
3919,0.078162945
3920,0.360196485
3921,-0.097839163
3922,0.001046258
3923,0.038853724
3924,0.165545461
3925,0.086213636
3926,0.112736952
3927,0.092756679
3928,-0.003547897
3929,0.161754838
3930,0.197482841
3931,0.241426284
3932,0.246123424
3933,0.206788305
3934,-0.136363903
3935,0.199676493
3936,0.004658947
3937,-0.276660144
3938,-0.271917088
3939,0.198704932
3940,0.014060951
3941,-0.005069935
3942,0.098843592
3943,0.029314033
3944,0.050721842
3945,0.042399181
3946,0.130525954
3947,0.102059283
3948,0.134695649
3949,0.125261956
3950,-0.010652332
3951,-0.040306181
3952,0.06154881
3953,-0.0236209
3954,0.16502516
3955,-0.185889712
3956,0.095347256
3957,0.307006155
3958,0.016017836
3959,0.340028655
3960,-0.186033825
3961,-0.145122969
3962,0.225942781
3963,0.016148128
3964,-0.046367323
3965,0.088677436
3966,0.094933191
3967,0.218900597
3968,-0.029382577
3969,0.195907345
3970,0.32380528
3971,0.11042392
3972,0.369907757
3973,0.045310805
3974,0.171082501
3975,-0.124658831
3976,0.262647521
3977,0.217239905
3978,-0.187119589
3979,0.258844877
3980,0.154050738
3981,0.168407061
3982,0.347229123
3983,0.055807769
3984,0.219434365
3985,0.160986317
3986,0.173173061
3987,-0.105757523
3988,-0.155395757
3989,-0.310033289
3990,0.351181552
3991,0.075177849
3992,0.282988508
3993,0.080013407
3994,0.204543327
3995,0.278758643
3996,0.382229442
3997,0.021853204
3998,-0.068859757
3999,0.15194248
4000,0.062633445
4001,0.337269338
4002,0.14364904
4003,0.010416738
4004,0.237086634
4005,0.224485802
4006,0.573055567
4007,0.104176372
4008,0.312283737
4009,0.083290424
4010,0.142390765
4011,0.30405656
4012,-0.103225528
4013,0.125313901
4014,0.172777702
4015,0.060449078
